type,id,url,twitterUrl,text,source,retweetCount,replyCount,likeCount,quoteCount,viewCount,createdAt,lang,bookmarkCount,isReply,inReplyToId,conversationId,displayTextRange,inReplyToUserId,inReplyToUsername,author,extendedEntities,card,place,entities,quoted_tweet,retweeted_tweet,article
tweet,649420398497394688,https://x.com/CHP_Truckee/status/649420398497394688,https://twitter.com/CHP_Truckee/status/649420398497394688,"I-80 eastbound is reopened. Roads are still wet. 

Slow down, increase your filling distance and drive safe out there.",Twitter for iPhone,1,0,1,0,0,Thu Oct 01 03:07:43 +0000 2015,en,0,False,,649420398497394688,"[0, 118]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [], 'user_mentions': []}",,,
tweet,649361810596823044,https://x.com/CHP_Truckee/status/649361810596823044,https://twitter.com/CHP_Truckee/status/649361810596823044,"I-80 eastbound is reopened at this hour. However the roads are wet and there are showers in area. 

Slow down,... http://t.co/kE14fD2MkT",Twitter for iPhone,2,0,2,0,0,Wed Sep 30 23:14:54 +0000 2015,en,0,False,,649361810596823044,"[0, 136]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/1ZWUdXiJg', 'expanded_url': 'http://fb.me/1ZWUdXiJg', 'indices': [114, 136], 'url': 'http://t.co/kE14fD2MkT'}], 'user_mentions': []}",,,
tweet,649343574144761856,https://x.com/CHP_Truckee/status/649343574144761856,https://twitter.com/CHP_Truckee/status/649343574144761856,"Tow trucks are on scene and working hard. Will hopefully have I-80 eastbound reopened in the next hour.  

Drive... http://t.co/8punp4thEI",Twitter for iPhone,3,0,2,0,0,Wed Sep 30 22:02:26 +0000 2015,en,0,False,,649343574144761856,"[0, 138]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/2QXsqIIQm', 'expanded_url': 'http://fb.me/2QXsqIIQm', 'indices': [116, 138], 'url': 'http://t.co/8punp4thEI'}], 'user_mentions': []}",,,
tweet,649323980898197504,https://x.com/CHP_Truckee/status/649323980898197504,https://twitter.com/CHP_Truckee/status/649323980898197504,"I-80 eastbound is currently closed at kingvale due to an accident at I-80 eastbound, east of castle peak.... http://t.co/46Rwed4v1c",Twitter for iPhone,4,1,1,0,0,Wed Sep 30 20:44:35 +0000 2015,en,0,False,,649323980898197504,"[0, 131]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/4jCXFp7Nq', 'expanded_url': 'http://fb.me/4jCXFp7Nq', 'indices': [109, 131], 'url': 'http://t.co/46Rwed4v1c'}], 'user_mentions': []}",,,
tweet,680150700412768257,https://x.com/CHP_Truckee/status/680150700412768257,https://twitter.com/CHP_Truckee/status/680150700412768257,"Chain Controls:

I-80 is currently closed due to extremely low visibility. All traffic is being held at nearest... https://t.co/ynSF3TcBet",Twitter for iPhone,4,0,4,0,0,Thu Dec 24 22:18:58 +0000 2015,en,0,False,,680150700412768257,"[0, 138]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/57QivgkDG', 'expanded_url': 'http://fb.me/57QivgkDG', 'indices': [115, 138], 'url': 'https://t.co/ynSF3TcBet'}], 'user_mentions': []}",,,
tweet,689603161854734337,https://x.com/CHP_Truckee/status/689603161854734337,https://twitter.com/CHP_Truckee/status/689603161854734337,"Traffic Alert:

Exit 188A from I-80 eastbound here in Truckee will be closed for an unknown amount of time due to... https://t.co/7bPVxXmQzP",Twitter for iPhone,1,0,0,0,0,Wed Jan 20 00:19:40 +0000 2016,en,0,False,,689603161854734337,"[0, 140]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/3Xpiq5Jpo', 'expanded_url': 'http://fb.me/3Xpiq5Jpo', 'indices': [117, 140], 'url': 'https://t.co/7bPVxXmQzP'}], 'user_mentions': []}",,,
tweet,684777518478548994,https://x.com/CHP_Truckee/status/684777518478548994,https://twitter.com/CHP_Truckee/status/684777518478548994,"Traffic alert: 

Expect a long lane closure I-80 eastbound at Hirschdale due to a vehicle accident that ended up... https://t.co/io5SnEY2Ji",Twitter for iPhone,1,1,0,0,0,Wed Jan 06 16:44:17 +0000 2016,en,0,False,,684777518478548994,"[0, 139]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/7Ldj09pR1', 'expanded_url': 'http://fb.me/7Ldj09pR1', 'indices': [116, 139], 'url': 'https://t.co/io5SnEY2Ji'}], 'user_mentions': []}",,,
tweet,703323441588469761,https://x.com/CHP_Truckee/status/703323441588469761,https://twitter.com/CHP_Truckee/status/703323441588469761,"Traffic Alert:

I-80 eastbound offramp at SR-267 is closed at this time due to a Motorcycle collision.  Use an... https://t.co/gTKF7tAnfG",Twitter for iPhone,0,0,0,0,0,Fri Feb 26 20:59:10 +0000 2016,en,0,False,,703323441588469761,"[0, 137]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/758ddTbiK', 'expanded_url': 'http://fb.me/758ddTbiK', 'indices': [114, 137], 'url': 'https://t.co/gTKF7tAnfG'}], 'user_mentions': []}",,,
tweet,700342928921751552,https://x.com/CHP_Truckee/status/700342928921751552,https://twitter.com/CHP_Truckee/status/700342928921751552,"Chain Control:

I-80 is R2 Drum Forebay to the Nevada State Line.
Trucks are Max.
I-80 is Closed to trucks... https://t.co/47mXSbma1h",Twitter for iPhone,5,0,2,0,0,Thu Feb 18 15:35:40 +0000 2016,en,0,False,,700342928921751552,"[0, 133]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/4rHCWDwO3', 'expanded_url': 'http://fb.me/4rHCWDwO3', 'indices': [110, 133], 'url': 'https://t.co/47mXSbma1h'}], 'user_mentions': []}",,,
tweet,693976596571688960,https://x.com/CHP_Truckee/status/693976596571688960,https://twitter.com/CHP_Truckee/status/693976596571688960,"Traffic Update: 

I-80 eastbound from Hirschdale has reopened.  Traffic is extremely heavy, drive safely.",Twitter for iPhone,9,0,3,0,0,Mon Feb 01 01:58:08 +0000 2016,en,0,False,,693976596571688960,"[0, 105]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [], 'user_mentions': []}",,,
tweet,693968849478221830,https://x.com/CHP_Truckee/status/693968849478221830,https://twitter.com/CHP_Truckee/status/693968849478221830,"Traffic update:

I-80 westbound from the Nevada State Line has reopened. However it is a slow go. 

I-80... https://t.co/f5rfKDEY5E",Twitter for iPhone,10,2,5,0,0,Mon Feb 01 01:27:21 +0000 2016,en,0,False,,693968849478221830,"[0, 131]",,,"{'type': 'user', 'userName': 'CHP_Truckee', 'url': 'https://x.com/CHP_Truckee', 'twitterUrl': 'https://twitter.com/CHP_Truckee', 'id': '2903875898', 'name': 'CHP Truckee', 'isVerified': False, 'isBlueVerified': False, 'verifiedType': None, 'profilePicture': 'https://pbs.twimg.com/profile_images/1999223138593492992/PwOFDL8v_normal.jpg', 'coverPicture': 'https://pbs.twimg.com/profile_banners/2903875898/1742257156', 'description': 'Official California Highway Patrol Truckee Twitter Account', 'location': 'Truckee, CA', 'followers': 33509, 'following': 41, 'status': '', 'canDm': False, 'canMediaTag': False, 'createdAt': 'Tue Nov 18 18:20:19 +0000 2014', 'entities': {'description': {'urls': []}, 'url': {'urls': [{'display_url': 'CHP.CA.GOV', 'expanded_url': 'http://CHP.CA.GOV', 'indices': [0, 23], 'url': 'https://t.co/Y8KPYKCpth'}]}}, 'fastFollowersCount': 0, 'favouritesCount': 113, 'hasCustomTimelines': False, 'isTranslator': False, 'mediaCount': 1409, 'statusesCount': 4395, 'withheldInCountries': [], 'affiliatesHighlightedLabel': {}, 'possiblySensitive': False, 'pinnedTweetIds': [], 'profile_bio': {}, 'isAutomated': False, 'automatedBy': None}",{},,{},"{'hashtags': [], 'symbols': [], 'timestamps': [], 'urls': [{'display_url': 'fb.me/4CZNw2l4Q', 'expanded_url': 'http://fb.me/4CZNw2l4Q', 'indices': [108, 131], 'url': 'https://t.co/f5rfKDEY5E'}], 'user_mentions': []}",,,
