"facebookId","facebookUrl","feedbackId","likes","postId","text","timestamp","user/id","user/name","user/profilePic","user/profileUrl","viewsCount","collaborators","link","time"
"100069266617492","https://www.facebook.com/chp.truckee/","ZmVlZGJhY2s6MTg4MjA0OTk3ODY3MzYzMQ==","0","1882049978673631","Slushy days!

Chain Control:

I-80 no controls. 

SR-267 is R1 Kings Beach to Northstar. 

SR-89 is R2 Picketts Junction to US-50. 

US-50 is R2 Twin Bridges to Meyers. 

SR-88 is R2 Hams Station to Picketts. 

Drive safely.","1490122658","100069266617492","CHP - Truckee","https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-1/597137712_1180575557594654_3865994752134456910_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=fTQTzcPAWaUQ7kNvwGucd76&_nc_oc=AdnL5NdGPmgtwma86FzgldF2XdDCijzasq_H8E7FlAI3eqXgfvHLlPTlolsU4a0PQl0&_nc_zt=24&_nc_ht=scontent-atl3-2.xx&_nc_gid=S-1xqjhaVUbeGEr7uwkE4w&_nc_ss=8&oh=00_Afzr-Sc-8L-_o1UDWSrjgnKrMhjc4llUiSke1tghYXfoxQ&oe=69AF0494","https://www.facebook.com/100069266617492",,,,"2017-03-21T18:57:38.000Z"
"100069266617492","https://www.facebook.com/chp.truckee/","ZmVlZGJhY2s6MTg4MTkzNDYzNTM1MTgzMg==","192","1881934635351832","Some rain and some wet roads early this morning as snow levels continue to be very high. So far so good as far as I-80 is concerned. 

Chain Control:

I-80 no controls. 

US-50 no controls. 

SR-88 is R2 Silver Lake to Picketts Junction. 

Drive safe out there.","1490102758","100069266617492","CHP - Truckee","https://scontent-atl3-2.xx.fbcdn.net/v/t39.30808-1/597137712_1180575557594654_3865994752134456910_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=fTQTzcPAWaUQ7kNvwGucd76&_nc_oc=AdnL5NdGPmgtwma86FzgldF2XdDCijzasq_H8E7FlAI3eqXgfvHLlPTlolsU4a0PQl0&_nc_zt=24&_nc_ht=scontent-atl3-2.xx&_nc_gid=S-1xqjhaVUbeGEr7uwkE4w&_nc_ss=8&oh=00_Afzr-Sc-8L-_o1UDWSrjgnKrMhjc4llUiSke1tghYXfoxQ&oe=69AF0494","https://www.facebook.com/100069266617492",,,,"2017-03-21T13:25:58.000Z"
"100069266617492","https://www.facebook.com/chp.truckee/","ZmVlZGJhY2s6MTg4MDY3NTI0ODgxMTEwNA==","465","1880675248811104","Raining up and over Donner Summit right now. 

Slow down and increase your following distance. 

Drive safely.","1489864583","100069266617492","CHP - Truckee","https://scontent.fstx1-1.fna.fbcdn.net/v/t39.30808-1/597137712_1180575557594654_3865994752134456910_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=fTQTzcPAWaUQ7kNvwG-Oqme&_nc_oc=AdnOsl28cRzLHB73dN_VOWp9F_fbJxN7oIxJLWP4MD9zfGSH0fnG1R4jy--_I7oEAsc&_nc_zt=24&_nc_ht=scontent.fstx1-1.fna&_nc_gid=YKAPY3m9YKNM48-eDpamSg&_nc_ss=8&oh=00_AfzQCHA62AfaAYarDfx57p8RvfZKnlvRPWNZA-8us0mc6A&oe=69AF0494","https://www.facebook.com/100069266617492",,,,"2017-03-18T19:16:23.000Z"
"100069266617492","https://www.facebook.com/chp.truckee/","ZmVlZGJhY2s6MTg4MDU4MTcxMjE1Mzc5MQ==","607","1880581712153791","Roads are looking great this morning!

Meanwhile in Stockton...

https://www.facebook.com/CHPStocktonArea/videos/1283958111693203/","1489845973","100069266617492","CHP - Truckee","https://scontent.fstx1-1.fna.fbcdn.net/v/t39.30808-1/597137712_1180575557594654_3865994752134456910_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=fTQTzcPAWaUQ7kNvwG-Oqme&_nc_oc=AdnOsl28cRzLHB73dN_VOWp9F_fbJxN7oIxJLWP4MD9zfGSH0fnG1R4jy--_I7oEAsc&_nc_zt=24&_nc_ht=scontent.fstx1-1.fna&_nc_gid=YKAPY3m9YKNM48-eDpamSg&_nc_ss=8&oh=00_AfzQCHA62AfaAYarDfx57p8RvfZKnlvRPWNZA-8us0mc6A&oe=69AF0494","https://www.facebook.com/100069266617492",,,,"2017-03-18T14:06:13.000Z"
"100069266617492","https://www.facebook.com/chp.truckee/","ZmVlZGJhY2s6MTg4MDE5NTcyMjE5MjM5MA==","310","1880195722192390","The sign means Ranger Station, not campground!

In all honesty be safe out there. Make sure to slow down and drive cautiously in the early morning hours and during the hours of darkness. 

https://www.facebook.com/truckeepolice/posts/600820746782887","1489766732","100069266617492","CHP - Truckee","https://scontent.fstx1-1.fna.fbcdn.net/v/t39.30808-1/597137712_1180575557594654_3865994752134456910_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=fTQTzcPAWaUQ7kNvwG-Oqme&_nc_oc=AdnOsl28cRzLHB73dN_VOWp9F_fbJxN7oIxJLWP4MD9zfGSH0fnG1R4jy--_I7oEAsc&_nc_zt=24&_nc_ht=scontent.fstx1-1.fna&_nc_gid=YKAPY3m9YKNM48-eDpamSg&_nc_ss=8&oh=00_AfzQCHA62AfaAYarDfx57p8RvfZKnlvRPWNZA-8us0mc6A&oe=69AF0494","https://www.facebook.com/100069266617492",,,,"2017-03-17T16:05:32.000Z"
"100069266617492","https://www.facebook.com/chp.truckee/","ZmVlZGJhY2s6MTg3OTgyMTg2ODg5NjQ0Mg==","342","1879821868896442","Ever wonder what it takes to be a school bus driver?  Or wonder who these hard working people are who drive our kids around?

A school bus driver must complete 20 hrs of class room training, 20 hrs of behind the wheel training, obtain commercial license and pass a background check. Also they must pass first aid, and a rules/regulations test with the California Highway Patrol. They also must complete a pre -trip test and a behind the wheel test with the CHP. Once these tests are completed and all training verified, the CHP will provide driver with a special drivers certificate. 

This process has to repeated every 5 yrs to keep driving. 

Pic of a CHP Senior Volunteerwith Tahoe Truckee Unified School Districts most recent school bus driver renewal.  Congratulations!","1489686118","100069266617492","CHP - Truckee","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/597137712_1180575557594654_3865994752134456910_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=fTQTzcPAWaUQ7kNvwHqUSlL&_nc_oc=Adn0_SqIyJpq5u-8BK0_7hKgoM1ObTuwU-eLE0wPsCuYZ_Jybcg7_Cgv-jHDlgCc-Og&_nc_zt=24&_nc_ht=scontent-ord5-2.xx&_nc_gid=nauEoTWgkkfZqAZx1fuimg&_nc_ss=8&oh=00_AfyFenQTPEfzjB8p1UXSyum76lbs8YmCQ1oIn__eaYzbCg&oe=69AF0494","https://www.facebook.com/100069266617492",,,,"2017-03-16T17:41:58.000Z"
"100069266617492","https://www.facebook.com/chp.truckee/","ZmVlZGJhY2s6MTg3OTc1OTMwMjIzNjAzMg==","144","1879759302236032","Good Morning,

So far so good this morning.  Mild temps and great roadway conditions up and over the summit this morning.

Winds will continue to increase today as we make our way to the weekend.  We could be looking at more snow next week.  So make your travel plans accordingly!","1489675324","100069266617492","CHP - Truckee","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/597137712_1180575557594654_3865994752134456910_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=fTQTzcPAWaUQ7kNvwHqUSlL&_nc_oc=Adn0_SqIyJpq5u-8BK0_7hKgoM1ObTuwU-eLE0wPsCuYZ_Jybcg7_Cgv-jHDlgCc-Og&_nc_zt=24&_nc_ht=scontent-ord5-2.xx&_nc_gid=nauEoTWgkkfZqAZx1fuimg&_nc_ss=8&oh=00_AfyFenQTPEfzjB8p1UXSyum76lbs8YmCQ1oIn__eaYzbCg&oe=69AF0494","https://www.facebook.com/100069266617492",,,,"2017-03-16T14:42:04.000Z"
"100069266617492","https://www.facebook.com/chp.truckee/","ZmVlZGJhY2s6MTg3ODUyODIxMjM1OTE0MQ==","595","1878528212359141","A year ago today CHP – Gold Run lost Officer Nathan Taylor, when he was struck by a vehicle on I-80 at Castle Peak.

Officer Taylor set an example of what a great Officer is, an example we here in Truckee continue to follow today.

Rest in Peace, your sacrifice will never be forgotten.","1489420020","100069266617492","CHP - Truckee","https://scontent-ord5-2.xx.fbcdn.net/v/t39.30808-1/597137712_1180575557594654_3865994752134456910_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=fTQTzcPAWaUQ7kNvwHqUSlL&_nc_oc=Adn0_SqIyJpq5u-8BK0_7hKgoM1ObTuwU-eLE0wPsCuYZ_Jybcg7_Cgv-jHDlgCc-Og&_nc_zt=24&_nc_ht=scontent-ord5-2.xx&_nc_gid=nauEoTWgkkfZqAZx1fuimg&_nc_ss=8&oh=00_AfyFenQTPEfzjB8p1UXSyum76lbs8YmCQ1oIn__eaYzbCg&oe=69AF0494","https://www.facebook.com/100069266617492",,,,"2017-03-13T15:47:00.000Z"
"100069266617492","https://www.facebook.com/chp.truckee/","ZmVlZGJhY2s6MTg3NzY1NzMxOTExMjg5Nw==","39","1877657319112897","Traffic Alert:

The Kings Beach snow fest parade is getting set to kick off. 

If trying to get through Kings Beach on SR-28 a detour is available.  Expect delays till about 1pm in the area. 

Go to http://tahoesnowfest.org

For more info.","1489256896","100069266617492","CHP - Truckee","https://scontent.fjan1-1.fna.fbcdn.net/v/t39.30808-1/597137712_1180575557594654_3865994752134456910_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=fTQTzcPAWaUQ7kNvwHblCpn&_nc_oc=Adn1zuViXwpruLhYvWOncN_JoUkWdr9n-W5NG5H1qYnpzojai7mRYiieuPVtsA-LoUI&_nc_zt=24&_nc_ht=scontent.fjan1-1.fna&_nc_gid=o2tOTsnTh9IsKTCock_JuQ&_nc_ss=8&oh=00_AfxddQV_ZqByRiou7D2AdjTK8g9higQisBKDc5qxpWsV8Q&oe=69AF0494","https://www.facebook.com/100069266617492",,,"http://tahoesnowfest.org/","2017-03-11T18:28:16.000Z"
"100069266617492","https://www.facebook.com/chp.truckee/","ZmVlZGJhY2s6MTg3NzYwODQ1OTExNzc4Mw==","66","1877608459117783","Traffic Alert:

If you were planning on cruising to the World Cup at Squaw we were just informed that parking is sold out. 

However you can still use public transit to access the valley!","1489248527","100069266617492","CHP - Truckee","https://scontent.fjan1-1.fna.fbcdn.net/v/t39.30808-1/597137712_1180575557594654_3865994752134456910_n.jpg?stp=cp0_dst-jpg_s50x50_tt6&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=fTQTzcPAWaUQ7kNvwHblCpn&_nc_oc=Adn1zuViXwpruLhYvWOncN_JoUkWdr9n-W5NG5H1qYnpzojai7mRYiieuPVtsA-LoUI&_nc_zt=24&_nc_ht=scontent.fjan1-1.fna&_nc_gid=o2tOTsnTh9IsKTCock_JuQ&_nc_ss=8&oh=00_AfxddQV_ZqByRiou7D2AdjTK8g9higQisBKDc5qxpWsV8Q&oe=69AF0494","https://www.facebook.com/100069266617492",,,,"2017-03-11T16:08:47.000Z"
